longitude,latitude,dem_epsg4326,slope_epsg4326,aspect_epsg4326,twi_epsg4326,ndvi_epsg4326,landcover_epsg4326,rainfall_epsg4326,landslide_label
85.4921822616298,27.946452920936128,2331.0,48.72291946411133,150.08888244628906,14.96059195643776,0.695564866065979,10.0,18692.380378680024,0
85.64956709940753,27.95723270434556,1748.0,24.02190589904785,340.7944641113281,15.17540912798056,0.5531138181686401,10.0,18813.665082381773,0
85.98212341758858,27.79472746944834,1616.0,31.243982315063477,219.30316162109375,14.804071706078172,0.16437247395515442,30.0,20005.668386006004,1
85.81907919352089,27.944296964254242,2055.0,26.745433807373047,338.67730712890625,15.0544003769855,0.612564206123352,30.0,20913.463984103866,0
85.78404489744022,27.740289563230697,981.0,22.95077896118164,263.41473388671875,14.577568112160128,0.7729296684265137,10.0,19722.23256260903,0
85.49622468040833,27.886086133843296,1756.0,36.505130767822266,319.95458984375,14.77099264621562,0.7960631251335144,10.0,18973.291756146224,0
85.80614345342957,28.104376747884338,3849.0,37.901546478271484,206.6073455810547,15.497883651699924,0.1315748393535614,100.0,15685.597852369563,1
85.5635983267173,27.921928913679665,1519.0,28.885955810546875,310.2034912109375,14.836497805107172,0.7117291688919067,10.0,22415.598482248788,0
85.56386782130254,27.998734870471882,3051.0,32.864906311035156,290.5353698730469,15.366228716206404,0.8081534504890442,10.0,19878.341637347577,0
85.52856403063663,28.13617710894217,5066.0,48.010398864746094,97.53500366210938,15.731903351313898,-0.0490221232175827,70.0,17127.52668256442,1
85.9160972442058,27.782061223942254,987.0,36.74714660644531,175.78408813476562,14.096577206457784,0.6893342733383179,10.0,22209.299022251627,0
85.61372431957116,28.142375484402596,5249.0,44.76605224609375,271.8705139160156,15.48070220297922,-0.007293878588825464,60.0,15794.850531972028,1
85.83309291195316,27.801734328664473,2185.0,36.889320373535156,244.4455108642578,15.102350632562201,0.7880967855453491,10.0,28701.98482103795,0
85.63555338097527,28.033230177382073,2363.0,43.68946838378906,78.26712036132812,14.375651157012651,0.847953200340271,10.0,19790.332728949612,0
85.67382161207877,28.053981260445234,3349.0,42.309715270996094,242.45883178710938,15.122609415950636,0.7001354694366455,10.0,18204.367335686562,0
85.59890211738319,28.05236429293382,2689.0,27.742040634155273,257.5581970214844,15.452704895110074,0.06484824419021606,60.0,17811.97552820365,0
85.98859128763424,27.876923317945277,3277.0,27.92354965209961,148.78231811523438,15.179286351303755,0.5565438270568848,10.0,18049.29107158159,0
85.93846529478037,27.881504725894285,2124.0,35.74085235595703,227.56028747558594,14.897536081600919,0.6179121732711792,10.0,19576.12468741747,0
85.64390771311758,28.12324136885085,4822.0,22.55447006225586,35.06570816040039,16.36043770464633,-0.06447634100914001,70.0,15794.850531972028,0
